task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
HumanEval_93,humaneval,pass,0,,0,,0,14.000,4.000,88.998,57.110,2.000,114.221,8.000,0.000,8.000,12.127,36.691,19.512,16.966,32.749,5.000,4.000,72.151,15.510,1.000,15.510,1.000,0.000,5.000,316
mbpp_371,mbpp,pass,0,,0,,0,10.000,4.000,64.880,66.608,3.750,249.780,5.000,0.000,1.000,35.514,43.153,47.619,41.977,84.138,8.000,3.000,66.659,77.709,4.375,339.978,4.000,0.000,1.000,123
mbpp_453,mbpp,fail,0,,0,,0,26.000,7.000,50.542,331.707,10.895,3613.866,9.000,0.000,0.000,18.610,30.588,38.710,16.782,57.516,20.000,7.000,54.316,217.131,8.533,1852.851,9.000,0.000,3.000,264
HumanEval_159,humaneval,pass,0,,0,,0,5.000,2.000,43.507,31.020,4.000,124.078,2.000,0.000,0.000,100.000,100.000,100.000,100.000,100.000,5.000,2.000,43.507,31.020,4.000,124.078,2.000,0.000,0.000,428
mbpp_358,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,76.998,80.993,81.250,46.094,80.702,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,49
mbpp_170,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,1.000,14.665,32.531,31.579,13.907,57.627,5.000,2.000,76.473,13.932,0.500,6.966,1.000,0.000,1.000,37
HumanEval_113,humaneval,pass,1,magic_number,1,magic_number,0,6.000,4.000,89.438,4.755,0.500,2.377,1.000,0.000,2.000,15.659,44.263,55.263,20.353,62.857,6.000,3.000,79.381,135.707,1.500,203.560,1.000,0.000,4.000,304
mbpp_89,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,39.442,70.170,100.000,34.990,100.000,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,22
mbpp_67,mbpp,pass,0,,0,,0,8.000,5.000,65.944,90.000,3.333,300.000,3.000,0.000,1.000,100.000,100.000,100.000,100.000,100.000,8.000,5.000,65.944,90.000,3.333,300.000,3.000,0.000,1.000,144
mbpp_270,mbpp,pass,0,,0,,0,2.000,3.000,84.693,15.510,1.000,15.510,0.000,0.000,2.000,65.874,74.156,79.245,23.587,64.368,7.000,3.000,70.972,28.529,1.500,42.794,3.000,0.000,1.000,61
HumanEval_28,humaneval,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,100.000,100.000,100.000,65.811,100.000,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,105
mbpp_340,mbpp,pass,0,,0,,0,3.000,3.000,81.722,4.755,0.500,2.377,0.000,0.000,2.000,69.996,82.613,80.000,49.785,78.689,2.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,2.000,62
mbpp_398,mbpp,pass,0,,0,,0,8.000,5.000,72.071,12.000,0.667,8.000,5.000,0.000,6.000,21.845,48.338,38.596,18.432,51.546,2.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,98
mbpp_226,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,9.487,30.159,33.333,5.338,29.091,6.000,3.000,72.432,28.529,1.500,42.794,3.000,0.000,2.000,25
mbpp_71,mbpp,pass,0,,0,,0,16.000,6.000,58.186,105.486,6.000,632.916,9.000,0.000,3.000,26.621,43.972,46.957,30.588,86.219,15.000,5.000,59.114,120.000,4.545,545.455,7.000,0.000,3.000,181
HumanEval_49,humaneval,pass,0,,0,,0,5.000,2.000,72.420,15.510,1.000,15.510,1.000,0.000,1.000,38.021,58.572,64.000,39.359,92.857,5.000,2.000,72.420,15.510,1.000,15.510,1.000,0.000,1.000,157
mbpp_463,mbpp,pass,0,,0,,0,13.000,3.000,66.086,20.680,1.250,25.850,2.000,0.000,4.000,32.957,50.553,56.354,14.803,24.627,23.000,7.000,54.612,127.438,3.571,455.135,9.000,0.000,4.000,184
mbpp_369,mbpp,pass,0,,0,,0,2.000,1.000,83.276,27.000,1.000,27.000,0.000,0.000,0.000,77.020,78.585,83.333,29.750,84.444,3.000,1.000,79.435,27.000,1.000,27.000,0.000,0.000,0.000,40
mbpp_88,mbpp,pass,0,,0,,0,5.000,2.000,79.742,4.755,0.500,2.377,1.000,0.000,1.000,13.411,27.863,25.000,21.860,64.151,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,53
mbpp_276,mbpp,pass,0,,0,,0,2.000,1.000,83.729,23.265,0.600,13.959,0.000,0.000,0.000,72.079,68.868,83.333,28.066,83.721,3.000,1.000,79.888,23.265,0.600,13.959,0.000,0.000,0.000,35
mbpp_449,mbpp,pass,1,long_parameter_list,1,long_parameter_list,0,6.000,2.000,68.335,114.694,2.400,275.266,2.000,0.000,0.000,73.514,81.558,92.593,41.579,100.000,6.000,2.000,68.335,114.694,2.400,275.266,2.000,0.000,0.000,103
HumanEval_133,humaneval,pass,0,,0,,0,3.000,2.000,64.360,4.755,0.500,2.377,0.000,0.000,2.000,22.408,29.940,32.000,13.301,60.000,6.000,2.000,86.112,15.510,1.000,15.510,1.000,0.000,1.000,215
mbpp_224,mbpp,pass,0,,0,,0,6.000,2.000,72.936,25.266,2.250,56.849,1.000,0.000,0.000,85.325,91.693,100.000,83.212,100.000,6.000,2.000,72.936,25.266,2.250,56.849,1.000,0.000,0.000,50
HumanEval_52,humaneval,pass,0,,0,,0,2.000,2.000,71.933,4.755,0.500,2.377,0.000,0.000,1.000,6.661,19.181,31.579,10.550,29.412,5.000,3.000,100.000,4.755,0.500,2.377,3.000,0.000,0.000,116
HumanEval_15,humaneval,pass,0,,0,,0,2.000,2.000,71.933,4.755,0.500,2.377,0.000,0.000,3.000,53.831,66.427,80.000,48.448,95.652,2.000,2.000,71.933,4.755,0.500,2.377,0.000,0.000,3.000,126
mbpp_298,mbpp,pass,0,,0,,0,2.000,4.000,88.154,4.755,0.500,2.377,0.000,0.000,0.000,48.713,64.582,66.667,39.185,87.719,3.000,4.000,84.313,4.755,0.500,2.377,0.000,0.000,0.000,50
HumanEval_130,humaneval,pass,0,,0,,0,12.000,5.000,78.618,214.053,7.467,1598.260,6.000,0.000,1.000,37.806,37.393,52.747,33.553,70.755,10.000,4.000,76.050,150.117,4.615,692.849,5.000,0.000,2.000,462
mbpp_452,mbpp,pass,0,,0,,0,5.000,2.000,76.927,12.000,2.000,24.000,2.000,0.000,0.000,69.954,81.505,90.476,35.090,85.106,6.000,2.000,75.200,12.000,2.000,24.000,2.000,0.000,0.000,63
HumanEval_70,humaneval,pass,0,,0,,0,11.000,3.000,100.000,2.000,0.500,1.000,4.000,0.000,3.000,6.432,29.450,32.143,24.844,69.565,7.000,3.000,94.386,8.000,1.000,8.000,3.000,0.000,4.000,272
mbpp_286,mbpp,pass,0,,0,,0,15.000,3.000,60.402,85.837,2.917,250.357,6.000,0.000,4.000,38.919,58.571,52.113,23.972,43.094,10.000,4.000,65.053,62.907,3.438,216.244,5.000,0.000,1.000,215
mbpp_238,mbpp,pass,0,,0,,0,3.000,1.000,79.435,27.000,1.800,48.600,0.000,0.000,1.000,28.225,49.084,53.333,42.266,90.566,3.000,1.000,79.435,27.000,1.800,48.600,0.000,0.000,2.000,40
mbpp_145,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,10.044,25.971,42.857,4.507,36.145,7.000,2.000,76.555,4.755,0.500,2.377,1.000,0.000,3.000,37
mbpp_18,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,1.000,0.159,17.484,14.925,2.956,21.538,26.000,8.000,55.249,68.532,2.400,164.478,5.000,0.000,7.000,45
mbpp_454,mbpp,pass,1,magic_number,1,magic_number,0,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,1.000,64.241,73.704,74.510,42.565,80.000,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,74
mbpp_365,mbpp,pass,0,,0,,0,9.000,3.000,67.716,38.039,3.200,121.725,2.000,0.000,1.000,55.544,82.473,78.947,60.840,74.286,6.000,2.000,72.734,27.000,1.800,48.600,1.000,0.000,0.000,69
HumanEval_84,humaneval,pass,0,,0,,0,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,46.696,62.185,53.846,24.637,77.193,2.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,215
mbpp_32,mbpp,pass,1,magic_number,1,magic_number,0,12.000,5.000,61.331,116.000,7.389,857.111,5.000,0.000,2.000,51.459,65.936,72.527,31.739,87.356,13.000,5.000,60.976,101.579,7.438,755.495,5.000,0.000,3.000,128
mbpp_387,mbpp,pass,0,,0,,0,6.000,2.000,73.092,24.000,1.500,36.000,2.000,0.000,1.000,9.636,24.416,28.947,12.982,31.507,9.000,9.000,64.714,276.905,2.308,639.011,3.000,0.000,1.000,74
mbpp_188,mbpp,pass,0,,0,,0,9.000,6.000,62.850,164.999,7.143,1178.564,7.000,0.000,2.000,26.363,46.560,50.000,25.131,65.359,7.000,5.000,66.891,99.912,4.000,399.647,10.000,0.000,1.000,109
mbpp_271,mbpp,pass,0,,0,,0,2.000,2.000,82.974,28.529,1.500,42.794,0.000,0.000,2.000,37.827,56.259,60.465,11.771,40.000,6.000,2.000,69.616,75.284,1.400,105.398,1.000,0.000,1.000,47
HumanEval_39,humaneval,pass,1,magic_number,1,magic_number,0,16.000,4.000,86.575,100.078,3.077,307.933,17.000,0.000,3.000,30.320,47.854,56.075,27.642,70.370,16.000,4.000,85.643,135.934,4.615,627.386,16.000,0.000,6.000,257
HumanEval_44,humaneval,pass,0,,0,,0,8.000,3.000,89.562,33.688,5.333,179.671,2.000,0.000,4.000,30.201,52.919,54.545,39.966,66.667,6.000,2.000,83.384,38.039,3.200,121.725,1.000,0.000,1.000,183
HumanEval_57,humaneval,pass,0,,0,,0,4.000,4.000,76.943,82.045,3.500,287.156,1.000,0.000,3.000,3.319,16.498,21.739,21.230,30.357,4.000,3.000,80.659,25.266,1.200,30.319,2.000,0.000,1.000,194
mbpp_174,mbpp,pass,0,,0,,0,5.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,2.000,56.730,78.216,64.706,61.858,100.000,5.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,2.000,58
mbpp_191,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,17.491,41.208,43.750,16.534,47.826,5.000,5.000,71.690,58.810,1.333,78.414,3.000,0.000,0.000,37
mbpp_489,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,11.900,33.517,32.653,4.110,40.000,10.000,4.000,67.626,27.000,1.800,48.600,4.000,0.000,1.000,47
mbpp_420,mbpp,pass,0,,0,,0,2.000,2.000,82.974,28.529,1.500,42.794,0.000,0.000,2.000,46.216,59.978,63.158,18.938,45.333,5.000,2.000,71.343,75.284,1.400,105.398,1.000,0.000,1.000,45
mbpp_152,mbpp,pass,0,,0,,0,20.000,6.000,55.213,100.078,3.077,307.933,7.000,0.000,5.000,21.946,40.103,19.868,26.046,33.803,22.000,8.000,53.612,155.115,4.053,628.622,11.000,0.000,5.000,218
mbpp_153,mbpp,pass,0,,0,,0,4.000,1.000,72.982,92.000,3.409,313.636,0.000,0.000,0.000,34.794,45.979,61.538,34.309,74.000,3.000,1.000,75.334,104.000,2.833,294.667,0.000,0.000,0.000,59
mbpp_334,mbpp,pass,0,,0,,0,4.000,4.000,73.047,78.869,2.500,197.173,2.000,0.000,0.000,59.628,68.269,97.778,42.239,100.000,5.000,4.000,70.933,78.869,2.500,197.173,3.000,0.000,0.000,52
mbpp_57,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,4.000,40.225,53.539,52.381,11.928,62.338,6.000,2.000,74.420,15.510,1.000,15.510,1.000,0.000,2.000,52
mbpp_259,mbpp,pass,0,,0,,0,5.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,56.920,64.411,67.797,31.113,62.264,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,84
HumanEval_108,humaneval,pass,0,,0,,0,9.000,3.000,93.761,24.000,1.500,36.000,3.000,0.000,6.000,34.422,47.565,54.762,25.832,71.508,8.000,2.000,88.379,57.359,2.500,143.399,3.000,0.000,7.000,267
mbpp_295,mbpp,pass,0,,0,,0,8.000,4.000,68.555,39.863,2.667,106.302,4.000,0.000,1.000,27.108,30.014,55.319,28.653,75.862,6.000,3.000,74.285,15.510,1.000,15.510,3.000,0.000,3.000,64
mbpp_269,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,34.558,70.257,62.500,27.352,80.000,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,24
HumanEval_27,humaneval,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,100.000,100.000,100.000,65.811,100.000,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,89
mbpp_278,mbpp,pass,0,,0,,0,7.000,3.000,76.420,4.755,0.500,2.377,3.000,0.000,1.000,51.484,65.305,76.190,34.062,75.862,5.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,2.000,63
mbpp_164,mbpp,fail,0,,0,,0,8.000,1.000,68.156,51.891,1.875,97.297,6.000,0.000,2.000,25.945,40.276,37.681,21.651,63.768,11.000,4.000,62.576,110.361,4.909,541.775,3.000,0.000,2.000,98
HumanEval_9,humaneval,pass,1,dead_code,1,dead_code,0,9.000,4.000,96.855,27.000,1.800,48.600,4.000,0.000,1.000,33.089,47.550,58.182,29.965,78.261,11.000,3.000,100.000,4.755,0.500,2.377,4.000,0.000,2.000,192
HumanEval_152,humaneval,pass,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,2.000,51.917,70.702,63.636,56.461,100.000,2.000,2.000,55.658,4.755,0.500,2.377,0.000,0.000,2.000,41
HumanEval_62,humaneval,pass,0,,0,,0,2.000,2.000,59.937,4.755,0.500,2.377,0.000,0.000,2.000,21.640,39.424,57.143,28.742,72.000,2.000,2.000,57.211,4.755,0.500,2.377,0.000,0.000,1.000,172
mbpp_253,mbpp,pass,0,,0,,0,2.000,4.000,85.439,11.610,1.000,11.610,1.000,0.000,2.000,20.519,47.164,41.026,11.792,64.615,6.000,3.000,77.881,4.755,0.500,2.377,3.000,0.000,1.000,51
mbpp_263,mbpp,pass,0,,0,,0,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,32.916,56.672,46.154,48.727,100.000,4.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,47
mbpp_241,mbpp,pass,0,,0,,0,2.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,32.294,46.475,53.333,30.050,90.667,3.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,54
HumanEval_38,humaneval,pass,1,magic_number,1,magic_number,0,8.000,8.000,83.426,210.908,3.947,832.533,2.000,25.000,4.000,100.000,100.000,100.000,100.000,100.000,6.000,5.000,84.320,77.709,3.111,241.762,1.000,33.333,5.000,321
HumanEval_118,humaneval,pass,0,,0,,0,7.000,5.000,81.013,92.000,4.500,414.000,7.000,0.000,2.000,56.083,69.228,80.488,56.217,84.848,9.000,6.000,85.056,110.446,4.958,547.629,8.000,0.000,2.000,308
mbpp_370,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,61.244,62.413,66.667,39.022,86.792,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,48
mbpp_498,mbpp,pass,0,,0,,0,4.000,2.000,81.856,4.755,0.500,2.377,1.000,0.000,0.000,1.872,13.021,12.766,13.595,34.694,9.000,5.000,64.388,104.000,3.864,401.818,5.000,0.000,2.000,36
HumanEval_150,humaneval,pass,1,magic_number,1,magic_number,0,7.000,4.000,68.813,55.507,3.125,173.458,4.000,0.000,2.000,57.840,65.932,81.818,59.297,85.000,9.000,5.000,96.719,25.266,1.200,30.319,5.000,0.000,1.000,71
mbpp_179,mbpp,pass,0,,0,,0,8.000,3.000,66.885,36.000,2.100,75.600,1.000,0.000,5.000,15.811,33.539,36.170,9.818,60.870,18.000,4.000,57.455,122.624,7.000,858.367,4.000,0.000,4.000,104
mbpp_476,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,2.000,34.494,39.491,50.000,25.897,82.051,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,30
mbpp_337,mbpp,pass,0,,0,,0,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,76.230,89.763,86.957,79.867,100.000,7.000,2.000,100.000,0.000,0.000,0.000,2.000,0.000,1.000,74
mbpp_360,mbpp,pass,0,,0,,0,2.000,1.000,82.402,36.000,1.333,48.000,0.000,0.000,0.000,50.465,48.013,72.727,13.949,63.636,3.000,1.000,78.393,38.039,2.000,76.078,0.000,0.000,0.000,32
mbpp_27,mbpp,pass,0,,0,,0,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,24.540,42.450,47.059,20.915,74.074,5.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,41
mbpp_367,mbpp,pass,0,,0,,6,26.000,4.000,56.368,60.918,2.778,169.216,10.000,0.000,4.000,19.376,51.750,30.303,27.277,36.946,18.000,10.000,57.978,108.048,2.833,306.137,6.000,0.000,4.000,393
mbpp_104,mbpp,pass,0,,0,,0,2.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,31.473,55.648,47.059,11.634,47.059,3.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,45
mbpp_159,mbpp,pass,0,,0,,0,9.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,4.167,36.922,37.931,12.150,35.533,22.000,16.000,51.128,309.134,3.231,998.741,16.000,0.000,0.000,152
HumanEval_79,humaneval,pass,0,,0,,0,2.000,1.000,51.391,12.000,0.667,8.000,0.000,0.000,1.000,100.000,100.000,100.000,100.000,100.000,2.000,1.000,51.391,12.000,0.667,8.000,0.000,0.000,1.000,207
mbpp_304,mbpp,pass,0,,0,,0,8.000,2.000,65.502,33.605,2.000,67.209,1.000,0.000,1.000,26.087,45.091,53.165,18.975,56.216,10.000,5.000,64.135,81.410,6.000,488.458,8.000,0.000,1.000,120
mbpp_444,mbpp,pass,0,,0,,0,3.000,2.000,81.856,4.755,0.500,2.377,0.000,0.000,2.000,22.655,45.377,52.174,19.518,60.000,6.000,2.000,76.555,4.755,0.500,2.377,1.000,0.000,5.000,54
HumanEval_148,humaneval,pass,0,,0,,0,8.000,3.000,75.336,39.863,1.714,68.337,2.000,0.000,4.000,26.973,47.845,45.098,51.298,74.725,10.000,5.000,78.165,83.762,4.167,349.008,4.000,0.000,1.000,478
mbpp_282,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,50.313,51.117,56.250,41.733,80.702,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,43
HumanEval_112,humaneval,pass,0,,0,,0,3.000,3.000,57.188,24.000,1.500,36.000,0.000,0.000,1.000,34.445,47.711,58.824,32.784,89.744,3.000,3.000,57.188,24.000,1.500,36.000,0.000,0.000,1.000,248
mbpp_303,mbpp,fail,0,,0,,0,11.000,6.000,85.224,95.184,2.182,207.674,14.000,18.182,1.000,8.905,24.131,24.138,16.849,48.810,8.000,3.000,69.096,34.869,1.750,61.021,3.000,0.000,2.000,228
mbpp_382,mbpp,pass,0,,0,,0,15.000,6.000,56.959,233.183,4.174,973.286,8.000,0.000,1.000,39.852,47.991,53.731,54.502,95.044,15.000,7.000,56.409,267.353,5.600,1497.176,8.000,0.000,1.000,221
mbpp_229,mbpp,pass,0,,0,,0,8.000,4.000,69.740,27.000,1.800,48.600,6.000,0.000,1.000,65.231,69.113,86.154,29.048,80.851,9.000,3.000,70.444,15.510,1.000,15.510,3.000,0.000,1.000,89
HumanEval_60,humaneval,pass,0,,0,,0,2.000,1.000,57.383,4.755,0.500,2.377,0.000,0.000,2.000,63.405,83.702,90.909,36.600,96.296,2.000,1.000,57.383,4.755,0.500,2.377,0.000,0.000,2.000,148
mbpp_506,mbpp,pass,0,,0,,0,5.000,2.000,74.663,25.266,2.250,56.849,1.000,0.000,1.000,2.057,23.713,25.581,9.145,24.742,13.000,7.000,61.300,140.648,6.000,843.888,10.000,0.000,2.000,58
HumanEval_63,humaneval,pass,1,magic_number,1,magic_number,0,11.000,5.000,86.049,59.795,1.500,89.692,4.000,0.000,1.000,29.166,48.774,48.387,37.294,57.143,8.000,4.000,79.123,86.039,2.667,229.438,4.000,0.000,1.000,303
mbpp_260,mbpp,pass,0,,0,,0,7.000,2.000,68.155,75.284,2.333,175.663,1.000,0.000,1.000,15.771,33.298,43.636,17.775,49.587,4.000,3.000,73.139,79.954,3.889,310.934,3.000,0.000,1.000,95
mbpp_508,mbpp,pass,0,,0,,0,4.000,5.000,76.374,25.266,1.200,30.319,0.000,0.000,0.000,25.297,41.703,56.250,29.532,85.981,5.000,5.000,73.015,38.039,2.000,76.078,0.000,0.000,1.000,63
HumanEval_35,humaneval,pass,0,,0,,0,6.000,3.000,100.000,4.755,0.500,2.377,3.000,0.000,0.000,26.205,44.937,43.750,55.908,100.000,6.000,3.000,100.000,4.755,0.500,2.377,3.000,0.000,0.000,135
HumanEval_17,humaneval,pass,0,,0,,0,5.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,70.343,74.181,63.158,54.493,77.419,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,275
mbpp_417,mbpp,pass,0,,0,,0,10.000,4.000,72.004,4.755,0.500,2.377,3.000,0.000,2.000,19.031,31.382,31.884,24.921,56.954,8.000,4.000,100.000,0.000,0.000,0.000,3.000,0.000,4.000,105
mbpp_447,mbpp,pass,0,,0,,0,2.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,2.000,66.772,69.099,78.571,47.273,85.106,3.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,2.000,38
HumanEval_149,humaneval,pass,0,,0,,0,3.000,3.000,47.585,15.510,1.000,15.510,0.000,0.000,2.000,25.053,39.006,60.465,15.554,65.909,7.000,3.000,77.690,15.510,1.000,15.510,3.000,0.000,4.000,320
HumanEval_126,humaneval,pass,1,magic_number,1,magic_number,0,10.000,5.000,84.013,39.863,1.714,68.337,6.000,0.000,4.000,15.838,39.074,41.463,17.051,51.948,10.000,7.000,83.620,41.513,2.286,94.887,4.000,0.000,5.000,413
mbpp_393,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,59.620,69.657,67.925,25.904,73.684,4.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,55
HumanEval_144,humaneval,pass,0,,0,,0,6.000,1.000,86.702,41.513,1.500,62.270,0.000,0.000,2.000,27.071,41.957,31.034,19.860,73.611,8.000,2.000,90.585,51.891,1.875,97.297,1.000,0.000,2.000,290
mbpp_450,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,1.000,28.198,50.475,52.941,32.011,86.275,3.000,3.000,84.447,4.755,0.500,2.377,0.000,0.000,1.000,38
mbpp_499,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,32.494,53.526,50.000,19.345,72.000,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,0.000,27
mbpp_182,mbpp,pass,0,,0,,0,7.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,33.805,54.285,76.923,48.558,100.000,7.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,139
HumanEval_125,humaneval,pass,1,magic_number,1,magic_number,0,7.000,6.000,87.301,72.000,2.727,196.364,4.000,0.000,4.000,54.102,65.554,74.576,52.467,86.885,7.000,6.000,88.092,55.507,2.222,123.348,4.000,0.000,5.000,289
mbpp_190,mbpp,pass,0,,0,,0,2.000,3.000,78.406,122.624,3.077,377.304,2.000,0.000,0.000,64.890,84.843,75.000,55.683,71.795,2.000,1.000,81.290,51.891,1.111,57.657,0.000,0.000,0.000,85
mbpp_84,mbpp,pass,1,magic_number,1,magic_number,0,9.000,4.000,64.088,120.000,4.545,545.455,3.000,0.000,1.000,22.623,41.308,46.875,46.908,57.895,5.000,3.000,71.208,75.284,3.500,263.495,4.000,0.000,1.000,116
mbpp_124,mbpp,pass,0,,0,,0,3.000,1.000,84.716,4.755,0.500,2.377,0.000,0.000,1.000,51.895,64.675,73.333,29.174,67.925,5.000,1.000,79.877,4.755,0.500,2.377,0.000,0.000,2.000,37
mbpp_178,mbpp,pass,0,,0,,0,6.000,3.000,100.000,0.000,0.000,0.000,3.000,0.000,1.000,74.943,88.523,97.674,60.636,100.000,7.000,3.000,100.000,0.000,0.000,0.000,4.000,0.000,1.000,68
mbpp_210,mbpp,pass,0,,0,,0,3.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,35.095,51.602,68.182,26.526,58.824,5.000,1.000,82.510,2.000,0.500,1.000,0.000,0.000,3.000,54
mbpp_504,mbpp,pass,0,,0,,0,2.000,2.000,84.828,15.510,1.000,15.510,0.000,0.000,2.000,57.162,68.421,72.222,13.609,53.968,5.000,2.000,73.586,36.000,1.333,48.000,1.000,0.000,1.000,40
HumanEval_143,humaneval,pass,1,magic_number,1,magic_number,0,9.000,3.000,76.382,55.507,3.125,173.458,11.000,0.000,6.000,31.907,41.744,28.571,21.435,42.767,12.000,7.000,81.813,68.532,1.636,112.144,11.000,0.000,5.000,303
mbpp_48,mbpp,pass,0,,0,,0,6.000,2.000,72.936,25.266,1.200,30.319,1.000,0.000,2.000,29.839,33.372,48.148,22.948,70.000,8.000,3.000,63.903,96.000,6.222,597.333,3.000,0.000,0.000,71
mbpp_312,mbpp,pass,0,,0,,0,3.000,1.000,77.448,51.891,1.111,57.657,0.000,0.000,0.000,75.705,71.132,84.848,46.779,89.231,4.000,1.000,74.723,51.891,1.111,57.657,0.000,0.000,0.000,40
mbpp_302,mbpp,pass,0,,0,,0,8.000,3.000,68.999,36.000,4.000,144.000,2.000,0.000,0.000,26.696,45.272,78.431,24.275,68.041,9.000,3.000,66.340,59.795,6.000,358.768,2.000,0.000,1.000,70
mbpp_353,mbpp,pass,0,,0,,0,5.000,3.000,79.608,4.755,0.500,2.377,3.000,0.000,1.000,50.915,79.104,75.000,53.053,80.000,4.000,2.000,100.000,0.000,0.000,0.000,1.000,0.000,0.000,47
mbpp_26,mbpp,pass,0,,0,,0,2.000,3.000,88.288,4.755,0.500,2.377,0.000,0.000,1.000,45.572,59.599,66.667,16.428,47.458,7.000,4.000,76.286,4.755,0.500,2.377,6.000,0.000,0.000,42
HumanEval_54,humaneval,pass,0,,0,,0,2.000,1.000,68.000,4.755,0.500,2.377,0.000,0.000,1.000,100.000,100.000,100.000,100.000,100.000,2.000,1.000,68.000,4.755,0.500,2.377,0.000,0.000,1.000,238
